time_s,voltage_v,current_a,ah,soc
74040.0199983269,2.91316,-0.14454,-2.94194,0.9913923104640145
74100.021000579,2.89579,-0.14536,-2.94436,0.9921996983972349
74160.0220028311,2.87777,-0.14454,-2.94677,0.9930037500166815
74220.02500668168,2.85783,-0.14536,-2.94919,0.993811137949902
74280.02099990845,2.83467,-0.14454,-2.9516,0.9946151895693486
74340.02900272608,2.80893,-0.14536,-2.95402,0.9954225775025689
74400.02699755132,2.77805,-0.14454,-2.95643,0.9962266291220156
74460.02400666475,2.74138,-0.14454,-2.95885,0.997034017055236
74520.02400308847,2.6957,-0.14536,-2.96126,0.9978380686746826
74580.0230037421,2.63651,-0.14454,-2.96368,0.998645456607903
74640.02000279725,2.56124,-0.14454,-2.9661,0.9994528445411234
74680.8860052377,2.49948,-0.14536,-2.96774,1.0
74740.90000279248,2.663,0.0,-2.96774,1.0
74800.89400447905,2.69839,0.0,-2.96774,1.0
74860.9010014683,2.71705,0.0,-2.96774,1.0
74920.90099789202,2.72992,0.0,-2.96774,1.0
74980.9040017426,2.74021,0.0,-2.96774,1.0
75040.89800342917,2.74922,0.0,-2.96774,1.0
75100.89900568128,2.75694,0.0,-2.96774,1.0
75160.90499684215,2.76273,0.0,-2.96774,1.0
75220.89300379157,2.76852,0.0,-2.96774,1.0
75280.90400397778,2.77367,0.0,-2.96774,1.0
75340.90100303292,2.77817,0.0,-2.96774,1.0
75400.89600048959,2.78203,0.0,-2.96774,1.0
75460.89900434017,2.78589,0.0,-2.96774,1.0
75520.89300602674,2.78975,0.0,-2.96774,1.0
75580.89899718761,2.79297,0.0,-2.96774,1.0
75640.89200310409,2.79618,0.0,-2.96774,1.0
75700.89900009334,2.79876,0.0,-2.96774,1.0
75760.89399755001,2.80133,0.0,-2.96774,1.0
75820.89400403202,2.80391,0.0,-2.96774,1.0
75880.89899942279,2.80648,0.0,-2.96774,1.0
75940.89399687946,2.80905,0.0,-2.96774,1.0
76000.90400129557,2.81098,0.0,-2.96774,1.0
76060.90000458062,2.81291,0.0,-2.96774,1.0
76120.9040042013,2.81549,0.0,-2.96774,1.0
76180.89499846101,2.81742,0.0,-2.96774,1.0
76240.89399911463,2.81935,0.0,-2.96774,1.0
76300.89500136673,2.82128,0.0,-2.96774,1.0
76360.89499779046,2.82256,0.0,-2.96774,1.0
76420.89399844408,2.82449,0.0,-2.96774,1.0
76480.90299703181,2.82578,0.0,-2.96774,1.0
76540.90700671077,2.82771,0.0,-2.96774,1.0
76600.89300200343,2.829,0.0,-2.96774,1.0
76660.90200059116,2.83093,0.0,-2.96774,1.0
76720.90500444174,2.83221,0.0,-2.96774,1.0
76780.89500293136,2.8335,0.0,-2.96774,1.0
76840.89900255203,2.83479,0.0,-2.96774,1.0
76900.90300217271,2.83672,0.0,-2.96774,1.0
76960.90299859643,2.838,0.0,-2.96774,1.0
77020.89800611138,2.83929,0.0,-2.96774,1.0
77080.89699670672,2.84058,0.0,-2.96774,1.0
77140.90400375426,2.84187,0.0,-2.96774,1.0
77200.90300440788,2.84251,0.0,-2.96774,1.0
77260.89700609446,2.8438,0.0,-2.96774,1.0
77320.8940051496,2.84508,0.0,-2.96774,1.0
77380.89400157332,2.84637,0.0,-2.96774,1.0
77440.89599959552,2.84766,0.0,-2.96774,1.0
77500.89600607753,2.84894,0.0,-2.96774,1.0
77560.89600250125,2.84959,0.0,-2.96774,1.0
77620.9029994905,2.85087,0.0,-2.96774,1.0
77680.9040017426,2.85216,0.0,-2.96774,1.0
77740.9059997648,2.8528,0.0,-2.96774,1.0
77800.89500248432,2.85409,0.0,-2.96774,1.0
77860.89299730957,2.85473,0.0,-2.96774,1.0
77920.90399749577,2.85602,0.0,-2.96774,1.0
77980.90499974787,2.85666,0.0,-2.96774,1.0
78040.89499823749,2.85795,0.0,-2.96774,1.0
78100.8950047195,2.85859,0.0,-2.96774,1.0
78160.90100593865,2.85988,0.0,-2.96774,1.0
78220.89300602674,2.86052,0.0,-2.96774,1.0
78280.90300038457,2.86117,0.0,-2.96774,1.0
78280.90300038457,2.86117,0.0,-2.96774,1.0
78340.91600216925,2.92679,0.14537,-2.96533,0.9991959483805533
78400.92400498688,2.9551,0.14537,-2.96291,0.9983885604473329
78460.9240014106,2.97891,0.14455,-2.9605,0.9975845088278863
78520.9150057286,3.00014,0.14455,-2.95808,0.9967771208946659
78580.9170037508,3.01944,0.14537,-2.95566,0.9959697329614455
78640.91200120747,3.03681,0.14537,-2.95325,0.9951656813419989
78700.9209997952,3.0529,0.14455,-2.95083,0.9943582934087785
78760.91500148177,3.0677,0.14455,-2.94842,0.9935542417893318
78820.9230042994,3.08121,0.14455,-2.946,0.9927468538561115
78880.92000335455,3.09472,0.14537,-2.94358,0.9919394659228911
78940.91299921274,3.10694,0.14455,-2.94117,0.9911354143034444
79000.92399939895,3.11852,0.14455,-2.93875,0.9903280263702241
79060.9209984541,3.13011,0.14537,-2.93633,0.9895206384370037
79120.91400437057,3.1404,0.14537,-2.93392,0.988716586817557
79180.90900182724,3.15069,0.14537,-2.93151,0.9879125351981103
79240.91599881649,3.16034,0.14455,-2.92909,0.98710514726489
79300.91000050306,3.17,0.14537,-2.92667,0.9862977593316696
79360.92399805784,3.179,0.14455,-2.92425,0.9854903713984492
79420.91700397432,3.18737,0.14455,-2.92184,0.9846863197790026
79480.91100566089,3.19509,0.14455,-2.91943,0.9838822681595559
79540.91399945319,3.20345,0.14455,-2.91701,0.9830748802263355
79600.91500170529,3.21117,0.14455,-2.9146,0.9822708286068889
79660.91699972749,3.21889,0.14537,-2.91217,0.9814601043598948
79720.91800197959,3.22597,0.14455,-2.90976,0.9806560527404481
79780.91200366616,3.23305,0.14455,-2.90735,0.9798520011210015
79840.91900065541,3.23948,0.14537,-2.90493,0.979044613187781
79900.91599971056,3.24592,0.14455,-2.90251,0.9782372252545607
79960.9129987657,3.25299,0.14537,-2.9001,0.9774331736351141
80020.91300524771,3.25878,0.14455,-2.89768,0.9766257857018936
80080.91399744153,3.26522,0.14537,-2.89526,0.9758183977686733
80140.91299809515,3.27101,0.14455,-2.89285,0.9750143461492267
80200.92399828136,3.2768,0.14455,-2.89043,0.9742069582160062
80260.91200523078,3.28195,0.14537,-2.88801,0.9733995702827859
80320.91499902308,3.28774,0.14537,-2.8856,0.9725955186633393
80380.92399761081,3.29288,0.14455,-2.88318,0.9717881307301188
80440.92400409281,3.29803,0.14537,-2.88076,0.9709807427968985
80500.91800577939,3.30318,0.14537,-2.87835,0.9701766911774519
80560.92300117016,3.30833,0.14455,-2.87593,0.9693693032442314
80620.91400548816,3.31283,0.14537,-2.87352,0.9685652516247848
80680.92100247741,3.31733,0.14537,-2.8711,0.9677578636915645
80740.91899730265,3.32184,0.14537,-2.86868,0.966950475758344
80800.92400275171,3.32634,0.14537,-2.86627,0.9661464241388974
80860.90999804437,3.33084,0.14537,-2.86385,0.965339036205677
80920.9170050919,3.33535,0.14537,-2.86143,0.9645316482724566
80980.91299831867,3.33921,0.14455,-2.85902,0.96372759665301
81040.9119989723,3.34307,0.14455,-2.85661,0.9629235450335633
81100.91099962592,3.34629,0.14455,-2.85419,0.9621161571003429
81160.91000027955,3.35015,0.14537,-2.85177,0.9613087691671227
81220.91300413013,3.35336,0.14537,-2.84936,0.9605047175476759
81280.91500215232,3.35594,0.14537,-2.84694,0.9596973296144555
81340.91499857605,3.35851,0.14455,-2.84453,0.9588932779950088
81400.91300345957,3.36108,0.14455,-2.84211,0.9580858900617885
81460.9120041132,3.36301,0.14537,-2.83969,0.9572785021285682
81520.9230042994,3.3643,0.14537,-2.83727,0.9564711141953479
81580.90899959207,3.36559,0.14537,-2.83486,0.9556670625759011
81640.91999977827,3.36623,0.14455,-2.83244,0.9548596746426808
81700.92000626028,3.36752,0.14537,-2.83003,0.954055623023234
81760.91300211847,3.36816,0.14455,-2.82762,0.9532515714037874
81820.91500014067,3.3688,0.14455,-2.8252,0.952444183470567
81880.92500455678,3.37009,0.14455,-2.82278,0.9516367955373466
81940.92099778354,3.37073,0.14455,-2.82036,0.9508294076041264
82000.91400370002,3.37138,0.14455,-2.81795,0.9500253559846797
82060.92399805784,3.37202,0.14455,-2.81553,0.9492179680514592
82120.91799974442,3.37202,0.14455,-2.81312,0.9484139164320126
82180.91800622642,3.37266,0.14537,-2.8107,0.9476065284987923
82240.91600105166,3.37331,0.14455,-2.80828,0.9467991405655719
82300.91900490224,3.37395,0.14455,-2.80587,0.9459950889461253
82360.91600395739,3.37459,0.14455,-2.80346,0.9451910373266784
82420.92200517654,3.37459,0.14537,-2.80104,0.9443836493934581
82480.91000206769,3.37524,0.14455,-2.79862,0.9435762614602379
82540.91300591826,3.37588,0.14537,-2.79621,0.942772209840791
82600.91700553894,3.37652,0.14455,-2.79379,0.9419648219075707
82660.91400459409,3.37652,0.14537,-2.79137,0.9411574339743505
82720.90900205076,3.37717,0.14537,-2.78896,0.9403533823549036
82780.92099800706,3.37781,0.14537,-2.78654,0.9395459944216834
82840.91299809515,3.37845,0.14455,-2.78413,0.9387419428022368
82900.91400034726,3.37845,0.14537,-2.78171,0.9379345548690163
82960.91300100088,3.3791,0.14537,-2.77929,0.937127166935796
83020.91900222003,3.37974,0.14455,-2.77687,0.9363197790025757
83080.92200607061,3.38038,0.14455,-2.77446,0.9355157273831289
83140.91700352728,3.38038,0.14537,-2.77205,0.9347116757636822
83200.91999731958,3.38103,0.14537,-2.76962,0.9339009515166883
83260.92300117016,3.38167,0.14537,-2.76721,0.9330968998972415
83320.92299759388,3.38232,0.14537,-2.76479,0.9322895119640212
83380.9120003134,3.38296,0.14537,-2.76238,0.9314854603445745
83440.9130025655,3.3836,0.14455,-2.75996,0.9306780724113541
83500.91700218618,3.3836,0.14537,-2.75755,0.9298740207919075
83560.92500500381,3.38425,0.14455,-2.75513,0.9290666328586871
83620.9170050919,3.38489,0.14455,-2.75271,0.9282592449254667
83680.9199988842,3.38553,0.14537,-2.7503,0.9274551933060201
83740.91500639915,3.38618,0.14537,-2.74789,0.9266511416865733
83800.91800019145,3.38682,0.14537,-2.74547,0.925843753753353
83860.91799661517,3.38746,0.14537,-2.74305,0.9250363658201327
83920.92300206423,3.38811,0.14455,-2.74063,0.9242289778869123
83980.91099895537,3.38875,0.14455,-2.73822,0.9234249262674656
84040.91700017452,3.38875,0.14537,-2.7358,0.9226175383342452
84100.91699659824,3.38939,0.14455,-2.73339,0.9218134867147986
84160.9229978174,3.39004,0.14537,-2.73097,0.9210060987815782
84220.91999687254,3.39068,0.14537,-2.72855,0.9201987108483578
84280.91800175607,3.39132,0.14455,-2.72614,0.9193946592289112
84340.92100560665,3.39197,0.14537,-2.72372,0.9185872712956908
84400.92199780047,3.39261,0.14455,-2.72131,0.9177832196762441
84460.91800108552,3.39325,0.14537,-2.71889,0.9169758317430238
84520.91299854219,3.3939,0.14537,-2.71648,0.916171780123577
84580.91400079429,3.39518,0.14537,-2.71406,0.9153643921903567
84640.91399721801,3.39583,0.14455,-2.71165,0.9145603405709101
84700.91999843717,3.39647,0.14455,-2.70923,0.9137529526376896
84760.92399805784,3.39711,0.14455,-2.70681,0.9129455647044693
84820.91099917889,3.39776,0.14455,-2.7044,0.9121415130850227
84880.90999983251,3.3984,0.14537,-2.70198,0.9113341251518022
84940.90900048614,3.39904,0.14455,-2.69957,0.9105300735323556
85000.92100650072,3.39969,0.14537,-2.69714,0.9097193492853616
85060.91299653053,3.40097,0.14455,-2.69473,0.9089152976659148
85120.91800197959,3.40162,0.14455,-2.69231,0.9081079097326945
85180.92000000179,3.4029,0.14537,-2.6899,0.9073038581132479
85240.91800488532,3.40355,0.14537,-2.68748,0.9064964701800274
85300.92099867761,3.40419,0.14455,-2.68506,0.9056890822468071
85360.9129987657,3.40548,0.14455,-2.68265,0.9048850306273605
85420.90999782085,3.40612,0.14537,-2.68024,0.9040809790079137
85480.91200590134,3.40741,0.14455,-2.67782,0.9032735910746934
85540.91499969363,3.40805,0.14537,-2.67541,0.9024695394552467
85600.91699771583,3.40869,0.14455,-2.67299,0.9016621515220263
85660.91900579631,3.40998,0.14455,-2.67057,0.900854763588806
85720.91400325298,3.41062,0.14455,-2.66816,0.9000507119693593
85780.91899864376,3.41191,0.14537,-2.66574,0.8992433240361389
85840.91700352728,3.41255,0.14537,-2.66332,0.8984359361029186
85900.916999951,3.41384,0.14455,-2.66091,0.8976318844834719
85960.91199740767,3.41448,0.14455,-2.65849,0.8968244965502515
86020.91799862683,3.41577,0.14537,-2.65607,0.8960171086170312
86080.92300407588,3.41706,0.14537,-2.65366,0.8952130569975845
86140.9130025655,3.4177,0.14455,-2.65125,0.8944090053781378
86200.91099739075,3.41899,0.14537,-2.64883,0.8936016174449174
86260.90999804437,3.41963,0.14455,-2.64641,0.8927942295116971
86320.9170050919,3.42092,0.14455,-2.644,0.8919901778922504
86380.91499991715,3.42221,0.14455,-2.64158,0.89118278995903
86440.9119989723,3.42285,0.14455,-2.63916,0.8903754020258097
86500.91099962592,3.42414,0.14455,-2.63675,0.889571350406363
86560.91799661517,3.42542,0.14455,-2.63433,0.8887639624731426
86620.92100046575,3.42607,0.14455,-2.63191,0.8879565745399223
86680.91200478375,3.42735,0.14537,-2.6295,0.8871525229204756
86740.91299697757,3.428,0.14537,-2.62708,0.8863451349872552
86800.92300139368,3.42928,0.14455,-2.62466,0.8855377470540349
86860.91400571167,3.43057,0.14537,-2.62225,0.8847336954345882
86920.92100270092,3.43121,0.14537,-2.61983,0.8839263075013678
86980.92200495303,3.4325,0.14537,-2.61742,0.8831222558819212
87040.91999977827,3.43379,0.14455,-2.615,0.882314867948701
87100.92199780047,3.43443,0.14455,-2.61258,0.8815074800154805
87160.92500165105,3.43572,0.14455,-2.61017,0.8807034283960338
87220.91099694371,3.437,0.14537,-2.60776,0.879899376776587
87280.91600239277,3.43765,0.14455,-2.60534,0.8790919888433667
87340.92099778354,3.43893,0.14455,-2.60292,0.8782846009101464
87400.91100633144,3.43958,0.14537,-2.60051,0.8774805492906996
87460.91199852526,3.44086,0.14537,-2.59809,0.8766731613574793
87520.91000340879,3.44215,0.14537,-2.59568,0.8758691097380327
87580.91400302947,3.44344,0.14537,-2.59326,0.8750617218048122
87640.91699682176,3.44408,0.14455,-2.59084,0.874254333871592
87700.91300010681,3.44537,0.14455,-2.58843,0.8734502822521452
87760.91999709606,3.44665,0.14455,-2.58601,0.8726428943189248
87820.91700620949,3.4473,0.14455,-2.58359,0.8718355063857046
87880.92200160027,3.44858,0.14537,-2.58118,0.8710314547662578
87940.91699905694,3.44923,0.14455,-2.57876,0.8702240668330374
88000.91399811208,3.45051,0.14537,-2.57635,0.8694200152135909
88060.91400459409,3.4518,0.14455,-2.57393,0.8686126272803704
88120.9149967879,3.45244,0.14537,-2.57152,0.8678085756609237
88180.91100007296,3.45373,0.14537,-2.5691,0.8670011877277035
88240.91299809515,3.45502,0.14455,-2.56669,0.8661971361082567
88300.92199668288,3.45631,0.14455,-2.56427,0.8653897481750363
88360.91500259936,3.45695,0.14537,-2.56185,0.8645823602418161
88420.9129974246,3.45824,0.14537,-2.55944,0.8637783086223693
88480.92000447214,3.45952,0.14537,-2.55702,0.8629709206891489
88540.92099666595,3.46081,0.14455,-2.5546,0.8621635327559287
88600.91999731958,3.46145,0.14537,-2.55219,0.8613594811364819
88660.91700643301,3.46274,0.14537,-2.54977,0.8605520932032615
88720.9100022912,3.46403,0.14537,-2.54736,0.8597480415838148
88780.91499768198,3.46531,0.14455,-2.54494,0.8589406536505946
88840.91899730265,3.46596,0.14537,-2.54252,0.8581332657173742
88900.91700218618,3.46724,0.14455,-2.54011,0.8573292140979274
88960.91100387275,3.46853,0.14455,-2.53769,0.8565218261647072
89020.918000862,3.46917,0.14537,-2.53527,0.8557144382314869
89080.91799728572,3.47046,0.14455,-2.53286,0.85491038661204
89140.91800376773,3.47175,0.14455,-2.53044,0.8541029986788198
89200.91700442135,3.47239,0.14455,-2.52803,0.8532989470593731
89260.91200187802,3.47368,0.14537,-2.52561,0.8524915591261526
89320.9150057286,3.47496,0.14537,-2.5232,0.8516875075067061
89380.9179995209,3.47561,0.14537,-2.52078,0.8508801195734856
89440.92100337148,3.47689,0.14537,-2.51836,0.8500727316402653
89500.91800242662,3.47818,0.14455,-2.51595,0.8492686800208187
89560.91900467873,3.47882,0.14455,-2.51353,0.8484612920875982
89620.91699950397,3.48011,0.14455,-2.51111,0.8476539041543779
89680.91899752617,3.48075,0.14455,-2.5087,0.8468498525349313
89740.91299921274,3.48204,0.14537,-2.50629,0.8460458009154844
89800.92000626028,3.48268,0.14455,-2.50386,0.8452350766684905
89860.9209984541,3.48397,0.14537,-2.50145,0.8444310250490439
89920.91700173914,3.48526,0.14455,-2.49903,0.8436236371158234
89980.91199919581,3.4859,0.14455,-2.49662,0.8428195854963768
90040.92200361192,3.48719,0.14537,-2.4942,0.8420121975631565
90100.91799683869,3.48847,0.14455,-2.49178,0.841204809629936
90160.91899909079,3.48912,0.14537,-2.48937,0.8404007580104894
90220.91099917889,3.49041,0.14455,-2.48696,0.8395967063910426
90280.90999983251,3.49105,0.14455,-2.48454,0.8387893184578223
90340.91800265014,3.49234,0.14537,-2.48212,0.837981930524602
90400.92200227082,3.49298,0.14455,-2.4797,0.8371745425913816
90460.91400235891,3.49427,0.14455,-2.47729,0.8363704909719349
90520.91300301254,3.49555,0.14537,-2.47488,0.8355664393524883
90580.91700263321,3.49684,0.14537,-2.47246,0.8347590514192679
90640.91800488532,3.49813,0.14455,-2.47004,0.8339516634860475
90700.9119965136,3.49877,0.14537,-2.46763,0.8331476118666009
90760.92100515962,3.50006,0.14455,-2.46521,0.8323402239333805
90820.91800421476,3.50134,0.14455,-2.46279,0.8315328360001601
90880.92099800706,3.50199,0.14537,-2.46037,0.8307254480669398
90940.92100448906,3.50327,0.14455,-2.45796,0.8299213964474931
91000.92100091279,3.50456,0.14455,-2.45554,0.8291140085142727
91060.91399677098,3.50585,0.14455,-2.45313,0.828309956894826
91120.92199958861,3.50713,0.14537,-2.45071,0.8275025689616057
91180.92100024223,3.50778,0.14455,-2.44829,0.8266951810283854
91240.92099666595,3.50906,0.14455,-2.44588,0.8258911294089386
91300.91900154948,3.51035,0.14537,-2.44346,0.8250837414757183
91360.92200540006,3.51099,0.14455,-2.44104,0.824276353542498
91420.91500125825,3.51228,0.14537,-2.43863,0.8234723019230512
91480.91800510883,3.51357,0.14455,-2.43621,0.8226649139898309
91540.91899730265,3.51421,0.14455,-2.43379,0.8218575260566106
91600.91799795628,3.5155,0.14455,-2.43138,0.8210534744371638
91660.91400124133,3.51678,0.14455,-2.42897,0.8202494228177172
91720.92099823058,3.51807,0.14537,-2.42655,0.8194420348844969
91780.91700151563,3.51871,0.14537,-2.42413,0.8186346469512764
91840.91300480068,3.52,0.14537,-2.42172,0.8178305953318298
91900.9229991585,3.52064,0.14455,-2.4193,0.8170232073986093
91960.92100404203,3.52193,0.14537,-2.41689,0.8162191557791627
92020.91199830174,3.52257,0.14455,-2.41447,0.8154117678459424
92080.91200478375,3.52386,0.14537,-2.41206,0.8146077162264956
92140.91400280595,3.5245,0.14455,-2.40964,0.8138003282932753
92200.9200040251,3.52579,0.14537,-2.40722,0.8129929403600551
92260.91599725187,3.52644,0.14455,-2.40481,0.8121888887406082
92320.91699950397,3.52772,0.14455,-2.40239,0.8113815008073879
92380.91100119054,3.52837,0.14537,-2.39998,0.8105774491879412
92440.91299921274,3.52901,0.14537,-2.39756,0.8097700612547208
92500.92000626028,3.5303,0.14455,-2.39514,0.8089626733215005
92560.91599948704,3.53094,0.14537,-2.39272,0.8081552853882803
92620.91999910772,3.53158,0.14537,-2.39031,0.8073512337688334
92680.91600239277,3.53223,0.14455,-2.3879,0.8065471821493868
92740.9150030464,3.53351,0.14455,-2.38548,0.8057397942161664
92800.90900473297,3.53416,0.14537,-2.38306,0.804932406282946
92860.92100068927,3.5348,0.14455,-2.38064,0.8041250183497257
92920.92000134289,3.53609,0.14455,-2.37823,0.803320966730279
92980.91900199652,3.53673,0.14455,-2.37581,0.8025135787970588
93040.91399945319,3.53737,0.14537,-2.3734,0.801709527177612
93100.91400593519,3.53866,0.14537,-2.37098,0.8009021392443916
93160.91299653053,3.5393,0.14537,-2.36857,0.8000980876249449
93220.92099934816,3.53995,0.14537,-2.36615,0.7992906996917246
93280.91799840331,3.54059,0.14537,-2.36373,0.7984833117585042
93340.91200008988,3.54123,0.14455,-2.36132,0.7976792601390575
93400.92300027609,3.54252,0.14455,-2.3589,0.7968718722058373
93460.91400459409,3.54316,0.14455,-2.35649,0.7960678205863905
93520.91300524771,3.54381,0.14537,-2.35407,0.7952604326531703
93580.92200383544,3.54445,0.14455,-2.35165,0.7944530447199498
93640.92100448906,3.54509,0.14455,-2.34923,0.7936456567867295
93700.92100091279,3.54574,0.14537,-2.34682,0.7928416051672829
93760.91399677098,3.54702,0.14455,-2.3444,0.7920342172340624
93820.9120016545,3.54767,0.14455,-2.34199,0.7912301656146157
93880.92100024223,3.54831,0.14537,-2.33957,0.7904227776813955
93940.91900512576,3.54895,0.14455,-2.33715,0.789615389748175
94000.916999951,3.5496,0.14537,-2.33474,0.7888113381287283
94060.9189979732,3.55024,0.14537,-2.33232,0.7880039501955081
94120.91200388968,3.55088,0.14455,-2.32991,0.7871998985760613
94180.92100247741,3.55217,0.14455,-2.32749,0.786392510642841
94240.92200472951,3.55281,0.14455,-2.32507,0.7855851227096207
94300.91999955475,3.55346,0.14537,-2.32266,0.7847810710901739
94360.91199964285,3.5541,0.14537,-2.32024,0.7839736831569536
94420.92200405896,3.55474,0.14455,-2.31782,0.7831662952237333
94480.91799728572,3.55539,0.14537,-2.31541,0.7823622436042865
94540.91600216925,3.55603,0.14455,-2.31299,0.7815548556710662
94600.9120054543,3.55667,0.14455,-2.31058,0.7807508040516193
94660.91700084507,3.55732,0.14537,-2.30816,0.7799434161183991
94720.91800309718,3.55796,0.14455,-2.30574,0.7791360281851788
94780.91099895537,3.5586,0.14455,-2.30333,0.778331976565732
94840.91499857605,3.55925,0.14537,-2.30092,0.7775279249462854
94900.9200040251,3.55989,0.14455,-2.29849,0.7767172006992914
94960.9120041132,3.56053,0.14455,-2.29608,0.7759131490798447
95020.92199847102,3.56118,0.14537,-2.29366,0.7751057611466243
95080.91899752617,3.56182,0.14537,-2.29125,0.7743017095271776
95140.91400504112,3.56247,0.14537,-2.28883,0.7734943215939573
95200.91199986637,3.56311,0.14455,-2.28642,0.7726902699745106
95260.91899685562,3.56375,0.14537,-2.284,0.7718828820412902
95320.92400230467,3.5644,0.14455,-2.28158,0.7710754941080699
95380.91499656439,3.5644,0.14455,-2.27917,0.7702714424886232
95440.91200567782,3.56568,0.14537,-2.27675,0.7694640545554028
95500.91400370002,3.56568,0.14537,-2.27434,0.7686600029359562
95560.92000491917,3.56633,0.14455,-2.27192,0.7678526150027358
95620.92299871147,3.56761,0.14537,-2.2695,0.7670452270695154
95680.91200143099,3.56761,0.14537,-2.26709,0.7662411754500688
95740.91800265014,3.56826,0.14537,-2.26467,0.7654337875168484
95800.91900490224,3.5689,0.14455,-2.26225,0.764626399583628
95860.91200076044,3.56954,0.14537,-2.25984,0.7638223479641814
95920.91199718416,3.57019,0.14537,-2.25742,0.763014960030961
95980.91200366616,3.57083,0.14537,-2.25501,0.7622109084115143
96040.91600328684,3.57147,0.14537,-2.25259,0.761403520478294
96100.91399811208,3.57212,0.14537,-2.25018,0.7605994688588472
96160.91999933124,3.57276,0.14455,-2.24776,0.7597920809256269
96220.91600261629,3.57276,0.14537,-2.24534,0.7589846929924066
96280.92000223696,3.5734,0.14537,-2.24292,0.7581773050591861
96340.91400392354,3.57405,0.14455,-2.24051,0.7573732534397395
96400.92300251126,3.57469,0.14455,-2.23809,0.7565658655065192
96460.92200316489,3.57533,0.14455,-2.23568,0.7557618138870724
96520.9129974246,3.57533,0.14455,-2.23326,0.7549544259538521
96580.91100230813,3.57662,0.14455,-2.23085,0.7541503743344055
96640.91400615871,3.57662,0.14537,-2.22843,0.753342986401185
96700.91600418091,3.57726,0.14455,-2.22602,0.7525389347817384
96760.92000380158,3.57791,0.14537,-2.2236,0.751731546848518
96820.91599702835,3.57855,0.14455,-2.22118,0.7509241589152976
96880.91600351036,3.57919,0.14455,-2.21877,0.750120107295851
96940.9230004996,3.57984,0.14537,-2.21635,0.7493127193626306
97000.92100538313,3.58048,0.14455,-2.21393,0.7485053314294103
97060.92199757695,3.58048,0.14455,-2.21152,0.7477012798099636
97120.91500349343,3.58112,0.14455,-2.2091,0.7468938918767432
97180.91299831867,3.58177,0.14537,-2.20669,0.7460898402572965
97240.9119989723,3.58241,0.14455,-2.20427,0.7452824523240762
97300.92099756002,3.58241,0.14537,-2.20185,0.7444750643908558
97360.91100610793,3.58305,0.14455,-2.19944,0.7436710127714091
97420.9150057286,3.5837,0.14455,-2.19702,0.7428636248381888
97480.92000111938,3.58434,0.14455,-2.19461,0.742059573218742
97540.92100337148,3.58498,0.14455,-2.19219,0.7412521852855218
97600.91300345957,3.58498,0.14455,-2.18978,0.740448133666075
97660.9210062772,3.58563,0.14455,-2.18736,0.7396407457328547
97720.91999687254,3.58627,0.14537,-2.18494,0.7388333577996344
97780.91300278902,3.58691,0.14537,-2.18253,0.7380293061801876
97840.91400504112,3.58756,0.14537,-2.18011,0.7372219182469673
97900.91199986637,3.5882,0.14537,-2.1777,0.7364178666275207
97960.91800108552,3.5882,0.14455,-2.17528,0.7356104786943002
98020.9220007062,3.58884,0.14455,-2.17286,0.7348030907610799
98080.90999759734,3.58949,0.14455,-2.17045,0.7339990391416333
98140.91700464487,3.59013,0.14537,-2.16803,0.7331916512084129
98200.92100426555,3.59077,0.14537,-2.16561,0.7323842632751925
98260.9180033207,3.59077,0.14537,-2.1632,0.7315802116557457
98320.92099711299,3.59142,0.14537,-2.16078,0.7307728237225255
98380.91999776661,3.59206,0.14455,-2.15837,0.7299687721030788
98440.91100208461,3.5927,0.14455,-2.15595,0.7291613841698583
98500.91500170529,3.59335,0.14537,-2.15354,0.7283573325504117
98560.91800555587,3.59335,0.14537,-2.15112,0.7275499446171914
98620.92000357807,3.59399,0.14455,-2.1487,0.7267425566839709
98680.92000000179,3.59463,0.14537,-2.14629,0.7259385050645244
98740.91800488532,3.59463,0.14537,-2.14387,0.725131117131304
98800.91000497341,3.59528,0.14537,-2.14146,0.7243270655118572
98860.91500036418,3.59592,0.14537,-2.13904,0.723519677578637
98920.91400101781,3.59656,0.14455,-2.13663,0.7227156259591901
98980.92200383544,3.59721,0.14537,-2.13421,0.7219082380259698
99040.91600552201,3.59721,0.14455,-2.13179,0.7211008500927496
99100.91500617564,3.59785,0.14455,-2.12938,0.7202967984733027
99160.91599836946,3.5985,0.14455,-2.12696,0.7194894105400824
99220.92300541699,3.59914,0.14537,-2.12454,0.7186820226068622
99280.91500550508,3.59914,0.14537,-2.12213,0.7178779709874155
99340.91700352728,3.59978,0.14537,-2.11971,0.717070583054195
99400.92100314796,3.60043,0.14537,-2.11729,0.7162631951209748
99460.92000380158,3.60107,0.14455,-2.11488,0.7154591435015281
99520.91900445521,3.60171,0.14537,-2.11246,0.7146517555683076
99580.91900087893,3.60171,0.14455,-2.11005,0.7138477039488611
99640.91599993408,3.60236,0.14537,-2.10763,0.7130403160156407
99700.9140048176,3.603,0.14537,-2.10522,0.7122362643961939
99760.92000603676,3.603,0.14537,-2.1028,0.7114288764629735
99820.92099823058,3.60364,0.14537,-2.10038,0.7106214885297533
99880.91600574553,3.60429,0.14455,-2.09797,0.7098174369103065
99940.91699793935,3.60493,0.14455,-2.09555,0.7090100489770861
100000.9139969945,3.60493,0.14455,-2.09314,0.7082059973576396
100060.91200187802,3.60557,0.14537,-2.09072,0.7073986094244191
